PUBCHEM_SID,SMILES,Mtb Activity,IC90 Modifier,IC90,Vero Activity,IC50 Modifier,IC50
49720423,COC(=O)[C@H](C1=CC=CC=C1)NC(=O)C2=NOC(=C2)COC3=CC(=CN=C3)Cl,Active,,3.31,Inactive,,
49720563,C1CCC(CC1)N2CCCC(C2)CN(CC3=CN=CC=C3)C(=O)C4=CC5=C(N4)C=CC(=C5)F,Active,,46.14,Inactive,,
49720611,CC1CCN(CC1)C(=O)C2CCN(CC2)C3=NN=C(S3)N4C=CC=C4,Active,,6.13,Inactive,,
49720978,CCOC1=CC=C(C=C1)NCC2=CC=CN2C3=NN=C(S3)N4CCC(CC4)C(=O)NCCCN5C(CCCC5C)C,Active,>,100,Inactive,,
49721488,C1CN(CCN1C2=CC(=CC=C2)Cl)C(=O)CCN3C4=C(C=CC=N4)N5C=CC=C5C3=O,Active,,46.87,Active,>,40
49722089,C1=CC(=CC=C1CCNC(=O)C2=CC=C(O2)CS(=O)CC3=CC=C(C=C3)Cl)Cl,Active,,52.1,Active,>,40
49722475,CSC1=CC=C(C=C1)CNC(=O)C2=CC=C(C=C2)NC(=O)C3=CSCCO3,Active,,25.5,Inactive,,
49723225,CCCC1=CC=C(C=C1)NC(=O)C2CCN(CC2)C3=NC=CN=C3,Active,,82.67,Inactive,,
49723622,CCOC1=CC=C(C=C1)C2=NC3=C(C=C(C=C3)Br)C(=C2)C(=O)NCCCN4C=CN=C4,Active,,27.59,Active,,16.691
49724183,CC1=CC=C(O1)/C(=N/NC(=O)C2=CC3=CC=CC=C3C=C2O)/C,Active,,18.72,Active,,22.727
49724239,CCOC1=CC=C(C=C1)NC(=O)CCC2=NN=C3N2N=C(C=C3)N4CCC(CC4)C,Active,,14.7,Inactive,,
49724785,CC(C)(C)C1=N/C(=C\C2=CC=C(C=C2)N(C)C)/C(=O)O1,Active,>,100,Inactive,,
49724927,C1=CC=C(C=C1)C2=NC(=CC(=N2)C(F)(F)F)C3=C(C=CC(=C3)[N+](=O)[O-])O,Active,,22.09,Active,,0.546
49725602,CC1=C(SC(=C1C(=O)OC)NC(=O)CCl)C(=O)N2CCOCC2,Active,,23.13,Active,,16.392
49725960,CC1=C(C=CC=C1NC(=O)C2=CC=C(O2)[N+](=O)[O-])C3=NC4=C(O3)C=CC=N4,Inactive,,,Active,>,40
49726246,CC(C)(C)C(=O)N1CCN(CC1)C2=CC=C(C=C2)NC(=O)C3=CC=C(O3)[N+](=O)[O-],Active,,1.93,Active,,2.958
49726259,C[N+]1=CC=C(C=C1)/C=C/C2=CC(=C(C=C2)OCC(=O)NC3=CC(=C(C=C3)Cl)Cl)OC.[I-],Active,,28,Inactive,,
49726398,CN(CC(=O)NCCCN1C=CN=C1)S(=O)(=O)C2=CC(=C(C=C2)OC)Cl,Inactive,,,Inactive,,
49726478,CSC1=NSC(=N1)SCC(=O)NC2=C(C=C(C=C2)F)F,Active,,98.91,Inactive,,
49726696,CC1=NC2=C(C3=C(S2)CCCC3)C(=N1)SCC(=O)NCC4CCCO4,Active,,25.24,Inactive,,
49727304,CCOC1=CC=C(C=C1)NC(=O)CSC2=NC(=C(C(=O)N2C3=CC=C(C=C3)F)C)O,Active,,59.18,Inactive,,
49729253,CCCC[C@@H](CN[C@H](C)CNC)NCC1CCC(CC1)C(C)(C)C,Active,,26.39,Active,,12.729
49729299,COC1=CC=CC2=C1C(=O)C3=C(O2)C=C(C=C3)C4=CC5=C(C=C4)NC=C5,Active,,13.81,Active,,31.203
49730055,CN1C2=CC=CC=C2C(=C(C1=O)C(=O)NNC(=O)C3=CC(=CC=C3)Cl)O,Active,,3.14,Active,>,40
49730836,CC1=CC=C(C=C1)N2C(=C3C(=NN=C(C3=N2)N4CCC(CC4)C(=O)NCC5=CC=CC=C5C)C)C,Active,>,100,Active,,27.822
49731161,CCCCC1=CC=C(C=C1)NC(=O)CSC2=NN3CCCC(=O)N=C3S2,Inactive,,,Active,>,40
49731746,CC(C)(C#CC1=CC=C(S1)C(=O)NC2=CC3=C(C=C2)OCO3)O,Active,>,100,Inactive,,
49731786,CC1=C(C=C(C=C1)Cl)NC(=O)CN(C2=CC=C(C=C2)OC)S(=O)(=O)C3=C(NN=C3C)C,Active,,52.65,Active,>,40
49732220,CSC1=CC=CC=C1OCC2=CC(=NO2)C(=O)N3CCC(CC3)OC4=CN=CC=C4,Active,,37.29,Active,>,40
49732221,CCCC1=CC2=C(C=C1)OC(=C2C)C(=O)N(C)CC3=NC=CS3,Active,,68.27,Active,,21.803
49732327,C1=CC=C2C(=C1)C3=CC=CC=C3N=C2CCl,Active,,28.35,Active,,18.61
49732354,CC1=C(C=C(C=C1)Cl)N2CCN(CC2)C(=O)C3CCC(=O)N(C3)C4CCCCCC4,Active,,40.38,Active,>,40
49732827,C1COCCN1CCCNC(=O)C2=CC3=C(C=C2)S/C(=C/C4=CC(=CC=C4)Cl)/C(=O)N3,Active,,44.92,Active,>,40
49733155,CCC(C(=O)NC1=CC=C(C=C1)C(=O)C)SC2=NC(=O)C=C(N2CC=C)N,Inactive,,,Inactive,,
49733504,C/C(=N\NC(=O)C1=CC=CC=C1F)/CC(=O)NC2=CC3=C(C=C2)OCCO3,Inactive,,,Inactive,,
49733523,C/C(=N\NC(=O)C1=CC=CC=N1)/CC(=O)NC2=CC(=C(C=C2OC)Cl)OC,Active,,9.98,Inactive,,
49733889,CC1=C(C=C(C=C1)Cl)NC(=O)CN2CCN(CC2)S(=O)(=O)N3CCOCC3,Inactive,,,Inactive,,
49734165,CNC[C@@H](CC1=CC=CC=C1)NC[C@@H](CC2CCCCC2)NCCCC3=CC=CC=C3,Active,,9.68,Active,,5.758
49734179,C1=CC=C(C(=C1)COC(=O)C2=CC(=C(N=C2)Cl)Cl)F,Active,,54.99,Inactive,,
49734222,CC[C@@H](C)[C@H](CN[C@H](CNC)C(C)C)NC[C@@H](C)C1=CC=C(C=C1)CC(C)C,Active,,15.44,Active,,10.029
49734520,CC1=C(SC2=NC(=NC(=C12)N3CCN(CC3)C4=CC=CC=N4)C)C(=O)N5CCN(CC5)C6=CC=C(C=C6)F,Active,,12.89,Inactive,,
49734539,COC1=CC=CC(=C1)NC(=O)CNC(=O)CN2C=NC3=C(C2=O)C4=C(S3)CCCC4,Active,>,100,Inactive,,
49734619,CC1CN(CC(O1)C)C(=S)SCC(=O)C2=CC=C(C=C2)[N+](=O)[O-],Inactive,,,Inactive,,
49734645,CC1=CC=C(O1)C2=NOC(=N2)C3CCCN(C3)C(=O)C4=CC=C(C=C4)C(C)(C)C,Active,,82.6,Active,>,40
49734706,CN(C)CCN(CC1=CC=CO1)C(=O)C2=C(C3=CC=CC=C3O2)NC(=O)COC4=CC=C(C=C4)OC,Active,,45.9,Active,>,40
49735147,CC1CN(CCN1C2=CC=CC(=C2)C)CCCNC(=O)C3=CC=C(C=C3)NC(=O)C4=CSCCO4,Active,,28.72,Active,>,40
49735152,CCOC(=O)C1CCN(CC1)C(=O)C2=CC3=C(C=C2)S/C(=C\C4=CC=CC=C4)/C(=O)N3,Inactive,,,Inactive,,
49735190,CCC1=C(C=C(C=C1)C2=CC(=NO2)C)S(=O)(=O)NCCCN3CCN(CC3)C4=CC=CC=C4,Active,,47.18,Active,,30.883
49735287,CC1=CC(=C(C=C1)C)N2CCN(CC2)C(=O)C3=CC4=C(C=C3)N=C(S4)N5CCOCC5,Active,,47.57,Inactive,,
49735388,CC1=CC(=C(C=C1)C)S(=O)(=O)N2CCC(CC2)C3=NC4=C(C(=O)N3)N=NN4CC5=CC6=C(C=C5)OCCO6,Active,>,100,Active,>,40
49736871,CC1=C(C=C(C=C1)OCC2=CC(=NO2)C(=O)N(C)CC3=CN=C4N3C=CC=C4)C,Active,>,100,Active,>,40
49737243,CCC1=C(NC2=C1C=C(C=C2)C(F)(F)F)C3(CCCCC3)O,Active,>,50,Active,,27.107
49815764,CC(C)[C@H](CO)N(CC1=CC(=CC=C1)F)C2=NC(=C3C(=N2)N(C=N3)C(C)C)NC4=CC(=CC=C4)Cl,Active,,57.44,Active,>,40
49815769,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)C3=CC(=C(C=C3)C)/C=C/C4=CN=C(C=N4)NC5=CC(=NC(=N5)C)N6CCNCC6)C(F)(F)F.C(=O)(C(F)(F)F)O,Active,,89.76,Active,,6.888
49815809,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)C3=CC(=CC(=C3)OC)NC(=O)C4=CN=CC(=C4)C5=CC=CS5)C(F)(F)F.C(=O)(C(F)(F)F)O,Active,,16.45,Active,,8.619
49815859,CN1C2=C(C=CC(=C2)C(=O)N3CCCC3)S/C(=C\C4=CC(=CC=C4)Cl)/C1=O,Active,,49.85,Active,,25.52
49817129,CC1=C(SC2=NC=NC(=C12)N3CCC(CC3)C(=O)NCC(=O)NC4=CC(=C(C=C4)F)F)C,Active,,53.15,Active,,30.385
49817238,C1CCN(C1)C(=O)CCN2C(=O)/C(=C/C3=CC=CC=C3Cl)/SC2=S,Inactive,,,Active,,8.195
49817365,CCC(C)NC(=O)C1=CN(C2=CC(=C(C=C2C1=O)F)N3CCN(CC3)C(=O)C4=CC=CO4)CC,Active,,29.65,Active,>,40
49817421,C1=CNC(=C1)/C=N\NC(=O)C2=CC(=CN=C2)Br,Active,,50.77,Inactive,,
49817461,CC1=CC=C(C=C1)C(=O)C2=C(C3=C(O2)C=CC(=C3)Cl)NC(=O)CN4CCN(CC4)C,Active,,19.56,Active,,14.163
49818074,C1CC(CN(C1)C(=O)C2=CC=CC(=C2)C3=CC=CO3)N4CCN(CC4)C5=CC=C(C=C5)F,Active,,94.97,Active,>,40
49818174,CCN1C2=C(C(=C(C1=O)CCC(=O)N3CCN(CC3)C4=CC=CC=N4)C)C(=NN2C5=CC=CC(=C5)C)C,Active,>,100,Active,>,40
49818180,CC1=CC=C(C=C1)C2=CSC(=N2)N3CCN(CC3)CCCN4C5=CC=CC=C5N=C4C6=CC=NC=C6,Active,,48.26,Active,>,40
49818920,C1=COC(=C1)C(=O)NNC2=CC=C(C=C2)[N+](=O)[O-],Inactive,,,Inactive,,
49818971,CC(C)(C)C1=CC=C(C=C1)C(=O)N2CCN(CC2)CCNC(=O)C(=O)NCC3=CC=C(C=C3)Cl,Active,,46.74,Active,>,40
49819174,CC1=C(C=CC2=C1N=C(C=C2C(=O)NC3CCN(CC3)C)C4=CC=CC=C4OC)Cl,Active,>,100,Active,,7.014
49819188,C1CN(CCN1C2=CC=CC=C2O)C(=O)C3=CC=C(O3)C4=CC(=CC=C4)C(F)(F)F,Active,,27.53,Inactive,,
49819232,CC1=CC(=C2C(=C1)C(=CC(=N2)C3=CC=NC=C3)C(=O)N4CCN(CC4)CC5=CC=CC=C5Cl)C,Active,,43.75,Active,>,40
49819692,CN(CC(=O)NC1=CC=CC=C1Br)C(=O)C2=C(N=CC=C2)NC3=CC=CC(=C3)C(F)(F)F,Active,,48.72,Active,,19.875
49820064,C1CCC(CC1)NC(=O)C2=CC3=C(N=C4C=CC=CN4C3=O)N(C2=N)CC5=CC=C(C=C5)F,Inactive,,,Active,>,40
49820288,C/C(=N\NC(=O)C1=C(N(N=N1)C2=NON=C2N)CN(C)C3=CC=CC=C3)/C4=CC=CC=N4,Active,,13.59,Active,,2.433
49820500,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C(=O)C4=CC5=C(N4)C=CC(=C5)Cl,Active,>,25,Active,>,40
49820603,C1COCCN1CCCNC(=O)C2=NC(=C3C(=C2)C4=CC=CC=C4N3)C5=CC(=CC=C5)Br,Active,,24.34,Active,,19.427
49820850,CC1=C(C(=CC=C1)NS(=O)(=O)C2=CC=C(C=C2)C(=O)N3CCN(CC3)C4=CC=CC=C4O)C,Active,>,100,Active,,36.607
49820959,CC(C)C1=NN=C(S1)NC(=O)CCC(=O)N2CCN(CC2)C3=CC=C(C=C3)Cl,Inactive,,,Active,>,40
49821159,CN(C1CCCCC1)C(=S)NC(=O)C2=CC=C(C=C2)Cl,Active,,14.73,Active,>,40
49821223,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NNC(=O)COC2=CC=CC=C2,Active,,42.89,Active,,34.054
49821910,CCOC1=CC2=C(C=C1)N=C(S2)NC(=O)C34CC5CC(C3)CC(C5)(C4)NC(=O)C,Active,,38.38,Active,>,40
49822282,CC(=O)CCSC1=NC=NC2=C1C=C(S2)C3=CC=CC=C3,Inactive,,,Inactive,,
49822815,CC1=CN=C(C=C1)NC(=O)CC2=CC=C(C=C2)C3=CC=CC=C3,Active,>,100,Inactive,,
49823121,CC1(CC2=C(CO1)SC(=C2C(=O)OC)NC(=O)C(=O)N3CCCC3)C,Active,>,100,Inactive,,
49823170,CC1=CC(=NC=C1)NC(=O)CCC2=CNC3=CC=CC=C32,Active,,31.92,Inactive,,
49823227,COC1=CC=C(C=C1)C2(C(=O)N(C(=O)N2)CC(=O)NC3=CC=C(C=C3)OC(F)F)C4=CC=C(C=C4)OC,Active,,53.86,Active,,36.179
49823338,CC1=C(C(=O)OC2=C(C3=C(C=C12)C(=CO3)C(C)(C)C)C)CCC(=O)NCCCN4C=CN=C4,Active,,37.62,Active,,22.13
49824312,COC(=O)C1=CC=C(C=C1)NC(=S)NC(=O)C2CCC2,Active,>,100,Inactive,,
49824538,COC1=C2C(=CC=C1)SC3=C(C2=O)C=C(C=C3)C#CC4(CCCCC4)N,Active,>,100,Active,,20.129
49824546,CN1C2=CC=CC=C2C(=C1C3=CC=C(C=C3)OC)C#CC4=CSC=C4,Active,,49.64,Inactive,,
49824595,CC(C)CS(=O)(=O)C1=NN2C(=N)/C(=C\C3=CC=C(C=C3)OC(=O)C4=CC=CO4)/C(=O)N=C2S1,Active,,26.54,Inactive,,
49825080,CC(C(=O)NCC1=CC=CC=N1)OC2=C(C=C3C4=C(CCCC4)C(=O)OC3=C2)Cl,Active,>,100,Inactive,,
49825334,CC1CN(CCN1C(=O)C2=CN(N=N2)CC3CCCCC3)C4=CC=C(C=C4)C,Active,,50.32,Inactive,,
49826102,COC(=O)C1=CC=C(C=C1)/C=C/C2=C(OC3=C2C=C(C=C3)N4CCOCC4)C5=CSC=C5,Active,,53.63,Active,>,40
49826129,COC1=CC=C(C=C1)C2=C(C3=C(O2)C=CC=N3)/C=C/C4=CC(=C(C=C4)OC)OC,Active,>,100,Inactive,,
49826217,C=CCC1(CCCN1C(=O)C2=NOC(=C2)COC3=CC=C(C=C3)N4C=NC=N4)CC=C,Active,,57.42,Inactive,,
49826985,CC(=O)C1=CC(=CC=C1)NC(=S)NC2CCCCCCC2,Active,>,100,Inactive,,
49827053,C1=CC=C(C=C1)/C(=N\NC(=O)C2=CC=CC=C2Cl)/C3=CC=CC=N3,Active,,15.51,Active,,5.753
49827385,CC(=O)OC1=CC=C(C=C1)/C=N\NC(=O)C2=CC3=C(O2)C=CC4=CC=CC=C43,Active,>,100,Inactive,,
49827573,CCC1=NOC(=C1C(=O)NC2=NC(=C(S2)C)C3=CC=C(C=C3)F)C,Inactive,,,Active,>,40
49828404,CC(C(=O)NC1=NC=C(C=C1)Cl)OC(=O)C2=CC=CC=C2NC,Active,,65.27,Active,,25.292
49828566,C1=CC=C(C=C1)/C=C\2/C(=O)N(C(=S)S2)CCC(=O)NC3=CC=CC=N3,Active,>,100,Inactive,,
49828619,CC1=CC(=NN1)C(=O)N/N=C/C2=CC=C(O2)C3=C(C=C(C=C3)[N+](=O)[O-])Cl,Inactive,,,Inactive,,
49828930,CC1=CC(=O)OC2=C1C=CC(=C2C)OCC(=O)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4,Active,>,100,Active,>,40
49828989,CC(C)(C)C1=CC=C(C=C1)C2=NN3C(=CC(=O)NC3=N2)NC(=O)C4=CC=CO4,Inactive,,,Active,>,40
49829149,CCCCCCCNC(=O)C1(CCNCC1)CC2CC(=NO2)C3=CC(=CC=C3)Br,Active,,80.41,Active,,6.707
50085435,C1=CC=C2C(=C1)C3=CC=CC=C3C(=O)C2=O,Active,,10.59,Active,,2.334
50085893,C1=CC(=CC=C1NN=C(N)N)N=NC(=S)N,Active,,27.63,Active,>,40
50085944,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)[C@H](CO)C3=CC=CC=C3,Inactive,,,Inactive,,
50085959,CCC[C@@H]1C[C@H](N(C1)C)C(=O)NC([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)C(C)Cl.O.Cl,Active,,11.51,Inactive,,
50085961,CC(C)NCC(C1=CC(=C(C=C1)O)O)O.Cl,Inactive,,,Inactive,,
50086010,C1CCC(C1)CCCN2[C@H](CN=C2NC3=CC=CC=C3)CC4=CC=CC=C4,Active,,44.49,Active,>,40
50086167,CC1CC2=C(N1S(=O)(=O)C)C=CC(=C2)C3=CSC(=N3)NC(=O)CC4=CC=CS4,Active,>,100,Active,>,40
50086379,C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4,Active,,38.78,Active,,32.857
51085147,CC1C(=O)N(C2=C(N1)N=CN=C2N3CCN(CC3)C4=CC=CC=C4)CC5=CC=C(C=C5)Br.C(=O)(C(F)(F)F)O,Inactive,,,Active,>,40
51085201,CCOC(=O)CSC1=NN=C(S1)NC(=O)C2=CC3=C(C=C2)OCO3,Active,,20.2,Inactive,,
51085342,COC1=CC(=C(C=C1)C2=NN=C(O2)NC(=O)C3=CC=C(O3)[N+](=O)[O-])OC,Active,,13.97,Inactive,,
51085348,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)/C=C/C3=CC=CC=C3OC,Active,,57.11,Inactive,,
51085424,CC1=C(C=C(C=C1)NC(=O)C2=CN=C(N(C2=O)C)SCC(=O)NCC3CCCO3)C,Active,>,100,Inactive,,
51085604,COC1=CC=CC=C1NC(=O)NC2=NC(=CS2)CC(=O)N3CCN(CC3)C4=CC=CC=C4F,Active,>,100,Active,>,40
51085656,COC1=CC=C(C=C1)NC(=O)C(=O)NCC(C2=CC=CO2)N3CCC4=CC=CC=C4C3,Inactive,,,Active,>,40
51085724,C1CCC(=CC1)CCNC(=O)C2=C(N=C3N(C2=O)C=CS3)O,Active,>,100,Active,,13.774
51085732,C1OC2=C(O1)C=C(C=C2)CNC(=O)C3=C(N=C4N(C3=O)C=CS4)O,Inactive,,,Active,>,40
51085922,CC1=C(C=CC2=C1N=C(S2)N3CCN(CC3)C(=O)C4=COCCO4)Cl,Active,,30.62,Active,,38.138
51086004,CC(C)N(C1=CC=CC=C1)C(=O)CSC2=NN=C(C(=O)N2N)CC3=CC=C(C=C3)OC,Active,,97.51,Inactive,,
51086244,CN(C)CCCN(C1=NC2=CC3=C(C=C2S1)OCCO3)C(=O)C4=CC=C(S4)[N+](=O)[O-].Cl,Active,,62.19,Inactive,,
51086409,CN(C)CCCN(C1=NC2=C(S1)C=C(C=C2)F)C(=O)C3=CC(=NC4=CC=CC=C43)C5=CC=CS5.Cl,Active,,54.27,Active,,25.124
51086669,CCN(CC)CCN(C1=NC2=CC(=CC(=C2S1)C)C)C(=O)C3=CC=C(C=C3)S(=O)(=O)N4CCCC4.Cl,Active,,13.45,Inactive,,
51087334,CC1=CC(=C(C=C1)C)C2=NN=C(O2)NC(=O)C3=COCCO3,Active,,30.16,Active,>,40
51087536,CC1(CC2=C(C(N1)(C)C)SC(=C2C(=O)N)NC(=O)C3=CC=C(C=C3)C(=O)C4=CC=CC=C4)C,Active,>,50,Active,,20.734
51087578,C1=CC(=CC=C1N2C(=NN=N2)CNC(=O)C3=CC=C(O3)[N+](=O)[O-])F,Active,>,100,Active,,19.283
51087849,C1=CC=C(C=C1)C2=CC(=[N+](C(=C2)C3=CC=CC=C3)C4=CC=C(C=C4)O)C5=CC=CC=C5.[O-]Cl(=O)(=O)=O,Active,,17.19,Active,,9.186
51087852,C1=CC=C(C=C1)C2=CC(=[N+](C(=C2)C3=CC=CC=C3)C4=CC=CC=C4C(=O)[O-])C5=CC=CC=C5,Active,,24.55,Inactive,,
51087879,C1=CC=C(C(=C1)N/N=C(\C#N)/N=NC2=CC=CC=C2O)O,Active,,3.64,Active,,4.132
51087883,COC1=C(C=C(C(=C1)C(=O)/C=C/C2=CN=CC=C2)[N+](=O)[O-])OC,Active,,26.21,Active,,15.581
51087902,CC1=CC(=CC=C1)/C=C/C(=O)C2=CC=C(O2)[N+](=O)[O-],Active,<,0.2,Active,,18.766
51087912,CCCCCCCCCCOCN1C=[N+](C2=CC=CC=C21)CC3=CC=CC=C3.[Cl-],Active,,32.4,Active,,5.894
51087965,C1=CC=C(C=C1)NNC(=O)C[N+]2=CC=CC=C2.[Cl-],Inactive,,,Inactive,,
51088023,C/C(=N/NC1=C2C=CC(=CC2=NC=C1)Cl)/C3=CC=C(C=C3)O,Active,,36.22,Inactive,,
51089362,CCC1=CC2=C(C=C1)N=C(S2)N(CCCN(C)C)C(=O)C3=CC=C(C=C3)S(=O)(=O)N4CCCC5=CC=CC=C54.Cl,Active,,41.03,Active,,13.791
51089514,CCOC(=O)C1=CC=CC=C1NC(=O)COC2=COC(=CC2=O)CN3CCC4=CC=CC=C43,Active,,47.84,Active,>,40
51089732,C1=CC=C(C=C1)C2=CC(=[N+](C(=C2)C3=CC=CC=C3)CC4=CC=C(C=C4)F)C5=CC=CC=C5.[O-]Cl(=O)(=O)=O,Active,,43.87,Active,>,40
51089839,C1=CC=C(C=C1)C2=[N+](C3=CC=CC=C3C2=O)[O-],Inactive,,,Inactive,,
51089840,C1C/C(=C/C2=CC=NC=C2)/C(=O)C3=CC=CC=C31,Active,,49.73,Active,>,40
51089845,CC1=CC2=NC(=C(N2C=C1)NC3CCCCC3)C4=CC=CC(=C4)C5=CC(=CC=C5)Cl.C(=O)(C(F)(F)F)O,Active,,36.32,Active,>,40
51090129,C1CN(CCN1C2=NN=C(C=C2)N3CCOCC3)C(=O)C4=CC(=CC=C4)[N+](=O)[O-],Inactive,,,Inactive,,
51090669,C1CCN(CC1)C2=NN=C(C=C2)C3=CC(=CC=C3)NC(=O)C4=CC=C(O4)Br,Inactive,,,Active,>,40
56314745,C=CCOC1=CC=C(C=C1)/C=C/C(=O)OCC(=O)NCC2CCCO2,Inactive,,,Inactive,,
56314885,CC1CCN(CC1)C(=O)C2=CC=C(O2)C3=CC=CC=C3Cl,Active,,60.1,Inactive,,
56315343,C1CC(C1)C(=O)N2CCN(CC2)S(=O)(=O)C3=C(C=C(C=C3)Br)Cl,Inactive,,,Active,>,40
56315349,CC(C)(C(=O)NCC(C1=CC=CC=C1OC)N2CCCC2)OC3=CC=C(C=C3)Cl,Active,,41.95,Active,>,40
56315430,COC1=CC=C(C=C1)COC(=O)CCNC(=O)C2=CC=C(C=C2)Cl,Active,>,100,Inactive,,
56315590,CCN(CC(=O)NCC1=CC=CS1)C(=O)C2=CC=C(O2)[N+](=O)[O-],Active,>,100,Inactive,,
56315609,CCCC1=CC(=O)NC(=N1)SCC(=O)N2CCCC2=O,Inactive,,,Inactive,,
56315735,C1CN(CCC1C(=O)OCC(=O)NC2=C(C=C(C=C2)F)[N+](=O)[O-])C3=NC=C(C=C3)C(F)(F)F,Inactive,,,Inactive,,
56315868,CCN1C2=C(C=C(C=C2)S(=O)(=O)N3CCOCC3)N=C1SCC(=O)N(C)CCC#N,Inactive,,,Inactive,,
56315939,CCOC(=O)C1=C(SC2=C1CC(NC2(C)C)(C)C)NC(=O)CSC3=NC4=C(N3)C=C(C=C4)OC,Active,,53.69,Active,,21.551
56316008,C1CN(CCN1C(=O)C2=C(C=CC(=C2)[N+](=O)[O-])N3CCOCC3)S(=O)(=O)C4=C(C=CC(=C4)Cl)Cl,Inactive,,,Inactive,,
56316209,CN(C1=CC=CC=C1)C(=O)COC(=O)CO/N=C/C2=CC=C(C=C2)OC,Active,,51.79,Inactive,,
56316601,CC1=CC=C(S1)C(=O)OCC2=NN=C(O2)C3=CC=CC=C3,Active,,32.23,Inactive,,
56316784,C1C2CC3CC1CC(C2)(C3)C(=O)COC(=O)C4=C(C=C(C=C4)O)O,Inactive,,,Active,>,40
56316821,CC1=CC=C(C=C1)C2=NCCN3C2=C4C=CC=CC4=[N+]3[O-],Active,,31.72,Inactive,,
56316829,C1CCC(=CC1)CCN(C2=C(N(C(=O)NC2=O)CC3=CC=CC=C3)N)C(=O)C4=CC=C(O4)[N+](=O)[O-],Active,,48.16,Active,>,40
56317162,CN1CCN(CC1)C2=C(C=C(C=C2)S(=O)(=O)N3CCCCC3)NC(=O)/C=C/C4=CC(=C(C=C4)Cl)[N+](=O)[O-],Active,,47.56,Active,,23.259
56317167,COC1=CC(=C(C=C1)C(=O)OCC(=O)C2=CC=C(S2)Br)OC,Active,>,100,Inactive,,
56317216,CC1=CC(=NC=C1)NC(=O)C2=CC3=CC=CC=C3O2,Active,>,50,Active,>,40
56317239,C1=CC(=CC=C1C(=O)C2=C3C=CC(=CC3=[N+](N2CCC[NH3+])[O-])[N+](=O)[O-])Cl.[Cl-],Active,,44.23,Active,,35.403
56317647,CC1CCC(CC1)NC(=O)C2=CC3=C(S2)CCCC3,Active,>,100,Active,>,40
56317815,CCC(=O)C1=CC=C(C=C1)OCC(=O)OCC(=O)C2=C(N(C(=C2)C)C3CC3)C,Active,,40.72,Inactive,,
56318197,CC(C(=O)N(C)C1=CC=CC=C1)OC(=O)COC2=CC=C(C=C2)NC3=CC=CC=C3,Active,,10.87,Inactive,,
56318539,CC(C(=O)NC1=CC=CC=C1OC)OC(=O)/C=C/C2=NC3=CC=CC=C3C=C2,Active,,13.05,Inactive,,
56318647,CC1=C(C=C(C=C1)S(=O)(=O)N2CCC(CC2)C(=O)OCC3=CC=CC=C3)C,Active,,52.19,Inactive,,
56318822,CN(CC(=O)NC1=CC=C(C=C1)OC)CC(=O)NC2=C(C3=C(S2)CCC3)C(=O)N,Active,>,100,Inactive,,
56318895,CC1=CC=C(C=C1)C(=O)CCC(=O)OCC(=O)NC2=C(N(N=C2C)C3=CC=CC=C3)C,Inactive,,,Inactive,,
56318911,C1CN(CCN1C2=CC=CC(=C2)C(F)(F)F)C(=O)C3CC(=O)N(C3)C4=CC5=C(C=C4)OCCO5,Inactive,,,Active,>,40
56318919,CC1=C(C=C(C=C1)NC(=O)COC(=O)C2=NN(C(=O)C=C2)CC3=CC=CC=C3)F,Inactive,,,Inactive,,
56318952,COC1=CC=CC(=C1OC)COC(=O)C2=CC3=C(C=C2)C(=O)N4CCCC4=N3,Active,,59.04,Inactive,,
56319100,CC1CCCC(N1C(=O)COC(=O)C2=CC(=NN2C3=CC=CC=C3)C4=CC=CS4)C,Active,,86.33,Inactive,,
56319200,CCOC(=O)N1CCN(CC1)C(=O)COC(=O)C2CCN(CC2)S(=O)(=O)C3=C(C=CC=C3Cl)Cl,Inactive,,,Inactive,,
56319262,CN(C1=CC=C(C=C1)OC(=O)C2=COCCO2)S(=O)(=O)C3=CC=CC=C3,Active,>,100,Inactive,,
56319850,CC1=CC=CC=C1NC(=O)CC2=NC(=CS2)COC(=O)/C=C/C3=CC=CC=C3,Active,,92.28,Inactive,,
56319963,CC12CCC(=O)N1C(CS2)C(=O)NC3=CC=C(C=C3)SC(F)F,Active,>,100,Inactive,,
56320060,CC1(C(=O)N(C(=O)N1)CC(=O)C2=CC3=C(C=C2)OCO3)C4=CC=C(C=C4)OC(F)F,Active,,70.83,Inactive,,
56320150,CN(CC(=O)NC1=CC=C(C=C1)OC)C(=O)C2=NNC3=CC=CC=C32,Inactive,,,Inactive,,
56320163,CCCN(C1=C(N(C(=O)NC1=O)CC2=CC=CC=C2)N)C(=O)CCOC3=CC=C(C=C3)C(C)(C)C,Inactive,,,Active,>,40
